"","DPC_0h_1","DPC_0h_2","DPC_0h_3","DPC_0h_4","DPC_3h_1","DPC_3h_2","DPC_3h_3","DPC_3h_4","DPC_6h_1","DPC_6h_2","DPC_6h_3","DPC_6h_4","DPC_9h_1","DPC_9h_2","DPC_9h_3","DPC_9h_4","DPC_12h_1","DPC_12h_2","DPC_12h_3","DPC_12h_4","DPC_18h_1","DPC_18h_2","DPC_18h_3","DPC_18h_4","DPC_24h_1","DPC_24h_2","DPC_24h_3","DPC_24h_4","DPC_36h_1","DPC_36h_2","DPC_36h_3","DPC_36h_4"
"A1L0T0",36.7108077266757,38.7356925700744,40.3230976859643,41.9025349642546,32.1753505296103,35.8539778634212,28.8112651041294,37.0555267085443,38.0362025338321,33.8862295375456,41.180420954937,42.4045143702087,45.1776949681563,45.8494798353895,41.0287241587197,48.9891359451406,27.2531513492525,26.0048276613457,31.5708566948014,32.3351702036351,41.0315331471015,34.4967260488764,35.7408420258927,35.2310625946653,46.7932410523235,36.3881092098135,39.5029477157984,42.0715028662705,67.4590810772801,75.164153727672,86.3930250600259,76.6388570055362
"A1L390",7.04651474193871,7.59121248406426,6.93482441882199,6.5961110844619,6.89564376176887,6.01400383976975,7.98086704130671,6.16738960098469,7.08215492277474,6.42641420630355,7.34286382181229,8.53752898629741,8.42965314850264,4.78403339538084,6.17787825030889,1.3825180994194,7.64527008705561,1.70860508452681,3.50047105125721,4.46591739401516,5.89397604426385,3.1100725452638,6.33608457915296,1.89219236016642,3.22914821359036,6.57843886009139,3.10905946629292,1.87203405703391,5.63206537805057,5.94047205583025,2.89448303748314,4.99792127950489
"A2RRD8",36.4243703035043,47.640810497914,44.4940063330671,51.0537198858091,46.7533737842043,54.8882018060244,56.5707884163277,61.8162706064316,62.5102568956593,68.831646991521,84.5373236706932,70.7138871804601,76.6241869764842,70.1036532966306,80.8004671149509,88.3962725267429,81.7407888922767,86.7401815914505,92.8902121374547,12.388603190352,47.967226957374,58.044942321216,49.2071885127431,62.895927501956,40.0167666213718,10.793998237576,5.92296338868856,8.77663980623181,7.34284853493192,20.3199587435725,7.4955897069782,3.51585687571676
"A3KN83",13.6501909488046,13.5477690751434,14.3902599348723,13.9445930664254,14.0815331881585,14.6571269392783,14.7267004896023,14.5881310404691,12.7887837424456,12.7374447752281,12.4897626408972,13.2891049333851,12.0133999793169,13.1576388962035,13.6741102984986,13.3535108073069,12.5664824811217,13.5897255974792,13.4829491679641,13.8409775853917,12.4945627708798,12.7892098117868,13.8366898207024,12.677437703657,11.0794894223944,12.7356255732134,11.3354040132579,11.2796234035463,10.4049237960586,9.80585493657016,9.99058905667003,9.89587085214723
"A5YKK6",12.6495384891501,13.195565219804,12.8069997569096,13.1409088015242,11.8337937541511,13.0197276184243,12.8324896550917,12.4472492066232,14.2804207308832,14.0501307383581,13.5920979957685,14.101458782854,12.1846852249815,13.2389215293301,13.2853309722926,12.8190540988261,11.7765657272811,11.7018417423384,11.3864919347181,11.5427874541177,10.8300118076308,10.0190102535361,10.3334097227329,10.9168941770395,11.6874681796692,10.7927104276268,9.38322970109966,11.5997216936302,12.2265771725271,11.6524782160406,9.62915914880289,12.1859875092753
"A6NCC3",35.0244700340707,20.6243247889918,27.8476836162263,25.7675159227268,42.3527417929691,8.11692155584263,2.77614556456783,11.4590071608361,25.8871213638956,25.6186398887479,3.21092909277987,15.7711080287207,32.3432699791933,24.6637568772349,16.6212375020771,11.7524479280087,20.74208440466,34.1713087560757,23.2905235348382,17.76733897981,29.034472356176,29.3245717061565,31.7088164186793,16.3598408539363,5.87361412810426,48.5855095414219,58.0366494041813,3.40511026059208,3.95639903719857,9.02588065962296,36.5200050280249,7.59378018875144
"A6NDG6",29.4306992236904,27.0547166693473,25.0991402948809,30.4874066433632,27.7396027280105,25.704739573445,24.0989458032113,22.2706218566602,31.1179591791218,31.7031097726372,27.1308364269242,27.5673394798694,29.3670980162825,28.4120918781316,29.9788084991949,27.9202734927878,21.9685722876044,19.0891595537028,18.562359225208,19.7689584635449,22.352167994433,20.3582910233862,21.8547982647442,23.8044262147067,19.3292535860911,24.2148210674698,19.7832485830783,19.2942974174041,27.633789960645,24.4980772881882,25.487398273441,21.1762101454931
"A6NDU8",28.3777338479287,30.5258320582618,25.0893631809878,26.9174806372871,22.7630300342742,27.109750854618,25.0409816495636,24.6257477724142,27.8499858668948,23.684544938638,27.0989084126308,27.9290453190384,27.4284875701713,29.764303170529,32.8841273851153,30.9173637625258,22.6482920824346,18.7182598578007,13.4449608170991,21.6124745153565,18.4956461134098,14.0500521223052,15.6945945960294,20.5361472705367,21.7263720532851,24.1783456111225,21.1769070745995,17.2486146954387,24.1747504042187,24.5056625733842,17.3047780459735,14.1014568798388
"A6NED2",2.27630107498232,9.65345268601885,11.2287648160398,10.0935681820728,8.79971403557158,6.40403280235326,6.47305379916062,3.42213831522373,11.2128244788369,11.2318138100534,9.50934634822982,8.71775347652571,8.00615438286841,4.46926725164668,12.4690152046174,4.46269335601141,17.2631338152511,2.24083057178535,2.04152691302817,7.47053333012542,12.5304130656315,2.04354132347804,9.77748268952706,2.63921504713759,7.52448206802605,5.04963726669029,6.15669843232625,8.9313407003374,4.38803655110477,4.53630723680247,8.39916481255823,4.72015837028507
"A6NFI3",23.4198393569901,30.4452636154473,23.4660120620676,28.0878671308765,27.5568046430386,30.9065422037067,31.7226415242131,31.8075050688139,23.4678260060498,29.1335202886487,26.3469954467464,9.62858467759752,25.8675138958369,17.2729621468635,17.8715508290681,20.5605479336995,33.1322946227074,9.22537268473615,21.1869336388725,19.3229992136295,10.9673822582869,17.1398200338698,4.66519043470864,3.74410662889699,3.86639709380159,5.33988053065678,15.3713630849046,5.95925285138508,2.51650583528464,13.4443246502628,2.01614286611729,3.524954102742
"A6NHG4",8.95166698271263,6.14911176333583,6.34122339476032,7.57029201663788,2.8562904441758,4.58014716504626,2.03955890322086,5.75781963112406,6.44899717741973,4.15519351593583,3.50845066129764,6.70412920239362,2.5504736629002,3.03633996888461,2.26250698061095,6.3021654058046,1.65861704822033,3.22796451482151,3.56272345075493,3.45873710041394,2.73193073572896,8.97130683665028,2.93685345782559,4.46431424081407,3.20170423388051,3.04918744755716,5.87375801805529,3.5367210012601,3.81951182442145,7.21257420270913,3.74290999983417,8.85671716037063
"A6NHL2",122.938978800085,112.894732272803,118.624084906527,132.620318344802,118.547161233478,100.202064270336,102.411960481862,112.689677978767,121.594331507837,105.133179814044,98.3453133392166,114.622739562319,115.048573098789,98.5945448302962,109.843927976942,111.364630705705,41.9673160314717,12.8996336752541,16.080628966958,26.771769662703,17.497668468429,5.91576274148765,14.492142515843,8.80164394617073,5.53293023359044,7.10217693697831,7.40020836643463,5.38572150788614,3.87721411816368,7.32153638895415,3.79945541423535,14.4177921427792
"A6NHR9",34.2260235804895,37.2594459348256,36.1855303412535,36.0711905917235,37.666733858389,42.1467796740054,40.9502018592897,41.0241192793574,30.0941230890834,32.095368046468,31.601998114163,31.8259309050027,29.5612668108462,30.1891753543838,31.0773059664761,31.0812712156013,36.802623229721,38.3657810209291,39.0611616754002,41.9522446279963,43.0160666496871,42.8242971197697,43.6715454724692,42.8368419655969,43.6942362327856,44.9709828859469,42.1379762852515,45.1099364918332,37.8073042203244,37.732918848275,40.6346479581462,37.9134258998093
"A6NI28",8.55375104151351,7.2323808548586,8.09558915313453,7.15162194005602,9.00877185763752,8.03943602667226,8.23779466541961,7.84377039620177,8.75719282260038,7.13721589557289,7.73261158155077,7.35927665749099,7.55711297162271,6.24419288398131,6.76291939479158,7.09155680140872,6.77281344097114,7.17099991486626,6.45955824724786,6.90112963700254,5.44030958901455,4.77454811644117,6.13700225786444,5.3331319310813,4.24605545314843,6.06289537343703,4.10485143743158,5.97070059290545,5.26825147889838,4.84665800972193,5.88280565399688,3.51346452731859
"A6NKD9",18.1011920100257,12.6992394797636,16.3120587539065,13.679725588375,13.0939495903374,15.8374265982409,14.2540569557672,15.7333345184758,12.6404820018068,13.3215648932687,13.8147302992158,13.1046529800395,17.7786276747435,11.9654375785046,13.6239571951044,12.0722531780509,19.2641323263527,15.2658767047369,18.7147590403243,15.3499341123679,18.5447512281972,14.4382617976759,16.9917147399126,16.3942049407065,11.7667898435567,18.0928111689329,12.6091805524871,10.790519183426,10.228696408073,12.751225250891,11.0065388562274,16.3129985594565
"A6NKF1",55.8380003496273,49.4836182531673,45.0244897814986,41.2605892895135,51.1265494378353,50.3448057788729,29.465995499494,44.0937499348657,45.7856196607319,23.3928190572899,46.8751243277086,25.9472180657098,58.294740504515,47.0089937815209,42.3891440077715,43.73479338766,4.46021792740127,36.402546435322,24.9070238751487,9.27243701100968,25.965340997533,34.4967762864067,21.0245964585844,36.3980206988271,4.93878540551077,9.36828767654649,5.25019810565466,7.96909030877943,16.9662681836229,4.15039520456296,23.9398747146781,3.27440443385473
"A7E2V4",6.96427280808475,5.69575567236554,5.2597667577966,4.71404772272564,6.76458209800387,7.53189342648776,7.90958310608675,6.09541793498843,6.33946843491331,5.29002924334069,5.60335734454169,4.23602844205703,5.15555116521557,5.48900969973027,4.96170704650599,4.86802866027789,3.43790101848284,6.30289417893643,5.86223574431226,4.91170112952771,5.97139485067131,6.31130811329712,7.76223672525359,1.38015266742896,5.86868534728163,3.21887990258021,1.49256614589081,2.35646496304895,4.90154213121068,4.93025352933984,2.4022564535254,4.67638845707773
"A8MT65",7.72102240037364,9.6854972978043,17.4044089399339,11.7645659458635,237.686847492855,13.4422648657322,13.9586926188177,9.64961877460197,6.74431651607655,10.0846987348765,16.1448205158652,11.2355547166634,271.353822480719,11.9631541360626,15.4549581974207,10.5618979764791,337.515515736439,498.556854836362,524.058062826105,530.461678873749,394.42087709223,406.053251238509,450.784490534487,427.551628693013,406.492175736555,502.655809186477,367.272288265947,460.38108035737,327.582809054858,202.0267111788,339.828032345574,287.503400785453
"A8MWD9",12.9810032536727,17.170595514465,16.6338665465776,20.3113042080703,15.4149338067521,26.9217141371903,23.686253673786,26.8408205338846,16.3932522092452,23.1254713654568,22.5106542448678,26.1321617045463,4.6795345769975,28.7165822112804,24.686401362438,27.9544968874864,23.0262966190362,23.9575552761649,27.6961669684374,21.1581601102623,22.0201684434084,38.9171156625583,26.6241594089196,35.9069604090849,17.5258086316426,17.4373191306642,4.08312547367977,21.3054328047568,15.9893625271699,18.3419112775712,24.0309443195717,18.8341713810896
"A9UHW6",3.12005214997257,2.86769640557812,4.21419225122919,3.80471148119032,3.16433765280692,3.56293140111009,3.56266580843109,2.69907808946849,3.20090267627872,3.25626030202212,4.39952275017708,4.87104297978242,2.75749174310913,2.99907660789011,3.55767825566,4.33213855788882,2.00699867219794,3.5118931349574,1.84092889671427,0.513954094214195,1.03005234104449,1.63561489232383,3.29632677128748,1.68189668876067,1.69823771294396,2.22990304426343,1.99536865913843,2.33457220874994,2.12186444385266,3.84793052905745,2.35861588581521,4.072635650576
"B0I1T2",34.7073661214058,39.4631754966028,35.5342218301235,34.9542623644033,34.1925305886675,35.8129952955215,36.6488559092377,37.2757507596326,39.40619439732,39.8267822492982,39.9813134370073,40.4391503491393,30.1124055275562,32.7000159913882,39.8307786584812,35.0988296127622,45.8264117462924,42.3798872663414,39.1984972349095,33.4840928052821,1.71716649615265,39.5076887031311,38.939112312392,45.657257957755,49.5747282325725,44.0661926486298,53.8324449222201,10.0394078449735,49.934780480873,39.0123753380759,40.0549415011502,46.9508738063222
"B1AK53",6.52098608688991,8.54570766933495,3.5091889007072,7.78179736486945,12.1835282945394,9.34020197270233,10.978722938424,12.7402960302663,9.95448574278084,7.62173209131407,6.89909519108346,7.43187760695801,15.3274464003101,4.196809494323,6.77299130804268,7.65196914293236,14.3792955825363,3.65816926805609,5.99106594705178,3.91969783546144,6.89934047427868,6.65874911575432,3.32826048263477,6.84716695019434,8.99947277342742,6.54176915830897,6.65657954053941,4.00807509071266,4.80944686998836,8.23177207268377,4.24174379805256,10.0370910965249
"C9JRZ8",69.1985608937981,74.529552011961,75.7927678980215,70.9733653830035,64.6483290752163,65.325732992667,68.8863744766512,66.5201700869568,83.4610816397167,78.9870535509275,80.3822493890887,87.5685958684723,78.4769594288531,76.102362555636,73.1583018459986,68.5237764475283,83.1891648754998,68.4635637799419,71.6279181889588,60.88319984562,87.0067804375312,87.9156617360657,73.8883884335932,92.8318223623042,107.089629286588,90.4668401708072,100.25155925704,99.3844892180744,114.903102706509,109.264822514796,102.034312243382,122.363743047798
"E7ETH6",25.1293872808049,25.4259068751806,20.6462623278811,27.7585897172911,29.4743624105556,28.3452723889119,24.5619979818552,27.1001333031164,19.3016065315635,25.8324098129676,41.579524691163,7.36708620492554,28.7021339258511,24.3297316181729,23.0534063394675,37.1547483058752,6.03731455945151,18.7426442259636,8.21957118348474,4.03630682330439,5.39640075981628,43.3043447217102,20.4476316294041,9.87878164575046,9.92009318678803,4.95820969669453,9.55117555391146,5.75097619447186,3.79516150763811,8.6580426733511,4.21861458808948,7.28430585386234
"E9PAV3",55.4517191880543,55.629972108798,44.2730003153337,53.8509519939464,63.5925927475149,57.1631794223005,55.7490503814243,44.6306658071949,57.673851831015,55.5328941198318,48.4905125722224,46.4695298257478,71.8686184450397,66.6113226162185,63.198700237133,55.8019605686798,68.8365202272915,79.1232856468348,75.8237657097337,68.7191263566119,73.801301187824,79.1455969908467,89.5642032961676,92.4831223322767,99.811804214038,85.8051319814605,126.22352902987,111.36694050122,110.39518870636,97.6461576455537,106.258953083867,119.160913116609
"E9PRG8",18.1502598542061,12.5171292518932,18.5532246605646,20.3885319285588,14.5807178828582,12.8466359970806,19.2080593735002,17.6826379511161,15.6908971719007,16.5738271090194,15.0766794247598,20.9714282798935,15.8462961510968,17.0096870917045,20.2206879518519,12.9426548244449,21.5027499634727,29.7744038283182,16.3718789263172,25.0464751644677,28.3120259013556,35.0172997483332,34.3616798102658,21.7123726798479,24.7595617720509,26.6176034360306,32.0738248160711,26.6518046177792,23.9238572893145,17.235325449685,34.1974488521067,24.2829398058619
"O00139",34.9336047496733,35.0586271170998,34.577121633764,36.9192629309388,37.8316386582202,39.9445249691654,40.0947273296476,39.3785761525829,36.7485220863414,37.7475643275948,37.0342811523451,39.0841274169056,39.0106291735167,39.7399495720238,40.81082024309,44.0675633364232,48.1230530690641,48.1749159071036,50.7625122784395,50.4949136606927,51.7943720829668,54.0519909729598,50.6611053007963,52.7523712321608,52.9523834261994,54.5994905453615,55.2251992882496,52.9624751256164,42.6918375359476,48.5205784215259,50.513389066833,44.5003743023167
"O00148",45.8035884225335,44.1108321308577,46.4908735725402,48.6385084854756,41.5377616163845,46.7804961854189,47.9245779606133,47.3869489901803,45.6744407464929,50.7582375555285,50.3522155567472,51.3239202917143,48.0853279695953,53.0602399806343,51.8751810337239,53.9824569967293,47.8404191945328,59.1160015475639,57.0008778530228,55.4205608198205,64.2319370697599,62.4096693322576,60.4646472156052,61.7293978347977,61.8931494212854,67.6545352252969,64.5171963082648,59.1387522449882,64.3710770267653,74.6863516239707,78.0495127344669,63.8670108685597
"O00151",36.7367838343916,38.0041176489289,38.964322083756,38.7564409131653,45.1331269460025,43.7501507701526,43.9581272362639,44.7130430192545,39.6233711029785,39.2854264632958,41.2826571695545,44.1914346667501,44.4527791101469,46.5291749658167,48.0052337685606,46.5651283583333,46.2626883097199,53.9449290106192,48.7883828006942,47.6821525247631,53.0959064761897,53.5017650126381,51.2799424414779,50.7615119844012,53.1141328568441,57.5213247836361,55.3482065988263,53.5710831487762,64.0265418895465,66.5096698703647,61.2099216602592,70.9012534887672
"O00154",17.780606868376,19.8534067245435,17.1204046345631,18.180616428563,16.9878868432378,16.9768474216528,18.5490629720222,17.3687854010109,18.4752820919178,16.4708921185506,17.8760935064364,17.7220744976433,19.0015925924948,17.5217141170937,17.1524852435814,16.5472782374104,14.4072049192229,15.0050298343668,15.4779576556233,13.9634630142707,13.4659752904674,16.5604057731339,16.4890068564674,14.8201547015401,16.3964825210427,16.3207538264673,14.4276510955859,15.9257367133927,18.4447414025667,19.8448517478841,18.0074050572092,21.5437644814544
"O00159",32.1683543221642,35.2130218872855,36.960176765033,39.1734476609345,31.7271240597486,33.3314060476574,32.6239976058893,35.037263492749,42.6497399403834,39.9514621120677,39.230940688514,41.3232397094473,36.0244076512288,35.4999675580774,34.5208601740015,32.923586530539,25.4283229479029,23.880740254227,21.821509842314,24.4693338611607,21.1024323037826,24.8947481738238,21.836380692553,20.9381409194263,22.52151484766,25.4608003021802,21.8723107542856,24.2722547544268,31.517837781837,29.8534522591605,33.8348460378186,31.3387425878681
"O00161",20.5571168613307,22.9278310722119,21.5600337956841,20.1747728157087,20.3172851852555,20.255206856561,21.3675484031057,23.5503440592151,19.7939021064901,20.0666643459532,23.0455987700566,21.4596932072886,18.5011014249036,21.7694843623097,22.8950747314411,21.39247286655,18.456739885509,18.8021025483884,12.6095572267955,15.9221686821625,9.68726993052673,7.14767834363441,10.9486095864576,11.5283707593223,3.065770987311,11.3228774489296,3.28604967320077,10.3832339156072,1.85063416257436,9.22984571062082,8.74442238044797,10.7000081875794
"O00170",23.239847878521,26.024527001437,26.8672202284552,25.3903558512248,24.3214437733756,26.5759403322383,28.1379279255409,26.7807314984421,26.3649872160107,27.0971722107057,28.8053767269957,27.3671416289025,25.9372123048868,29.5787495283296,30.3279288118,28.5733571852082,22.3536948954297,22.9676835706669,20.4595155280179,22.7687661034675,22.2320822374944,25.0576238091415,31.2559598063365,23.9845765332718,23.5375122370907,25.5584439210371,24.6670487370497,22.1484063152722,24.5682235211935,23.3607789084359,24.5494505180565,22.4885652040962
"O00178",107.552087228852,107.059146233921,110.613507664718,111.567102502778,98.4469719518949,101.424737773458,102.301931467373,100.212930588378,113.40807665928,109.893112184843,111.575231663147,104.206589508972,118.795643991735,117.512983526571,110.549775171555,113.46974517894,15.5247547919544,49.9779208572949,20.0284964116925,24.9945308263227,14.4357141273551,24.6481103695931,12.8201873285717,22.7745848508435,18.4553485261979,9.80913067851172,17.4720570178154,11.2138923922141,9.87689939518629,18.2387342415722,10.4563291171927,22.2438433421281
"O00186",26.9348103985803,25.9026962929511,26.5164400090777,27.147245744232,22.4026714025335,25.0802727255035,24.5368542993172,24.6691268082978,30.2364261880891,27.4510519513417,30.406431285519,29.2334588334137,25.9652717838672,29.8349970918384,31.6388927551676,31.5749154880891,16.3717219032571,22.2578091210435,20.3398422936357,20.7376137661045,18.8612535771908,18.316859368971,18.999202717654,17.0605499627133,7.34515666005848,10.2577492039676,9.90936174893931,15.9467499498414,21.0990453904248,12.9389650576708,22.6220067597957,19.3428921834187
"O00193",68.9607097890677,73.7121485830984,71.2569885604729,73.0393967835385,78.8221698344981,78.0680420371544,80.5778523992664,84.5061789364045,69.4542792076603,72.4894684966712,69.1050413254846,62.8651408077832,67.7619993291216,74.7860582767502,73.0158829958379,76.7877798767458,72.5722292938913,77.0416401294818,82.0776595393936,83.1722884254792,86.365568536656,91.6312485185372,89.2882728657596,88.0398857780705,85.4329783696261,89.0913863257671,106.662842078335,89.5329153803809,95.4717046984648,90.5303659025383,102.325862334797,79.4213862539625
"O00203",16.6599774880581,18.6649685160471,19.10534609541,18.3402009753002,18.8856477858171,20.2097241288551,20.7598633045311,20.1413002552701,21.383194566052,23.1739966232361,22.708646477819,23.3456432113307,21.8837657055747,21.3125171315879,21.9624406943308,23.0459891619712,11.8691645305098,16.0033993243128,18.6948486522862,15.6947840248309,15.677826184883,16.2523043509209,17.5669228784979,15.7092826623598,11.5270219865975,15.4164995919319,14.1625737314571,14.0619999876332,21.2427099585935,26.0918465535989,20.6865223437405,22.1295142719756
"O00214",8.66072479590976,8.56834273583437,8.08787605339344,8.81146659966057,7.59323734721079,9.04174677716866,8.97945041175367,5.3572809991301,7.62649501942211,7.10712662326828,7.22574776101724,3.64396589097887,9.60277807558214,8.89706087057535,10.0786838839808,8.28867638232294,10.3456955644479,4.61649551724503,12.1665617508944,8.69278926352343,8.91046936825297,8.13483802783809,11.6896559104688,6.99939176493045,9.22415670463607,8.81589260965224,4.80868048530472,8.34648562630502,7.31916948221078,8.98822403950482,5.50036540240706,7.49922817796917
"O00231",21.6854187673572,22.1923778611464,22.5885202141042,23.1707339705929,20.9539812329738,19.5931523715298,19.5839065286367,20.6062234918104,27.2603758408539,28.2449813038855,27.3446918703495,29.2324734206941,28.9146142394319,31.3194232124095,30.6184841883967,31.3244657776736,22.0266072801805,22.5190304722528,22.1725451078871,25.835344445714,18.462458950048,24.0335641483412,21.7766742039901,21.3967935320917,19.3100607606833,20.5215876209333,19.7692057148368,19.1995670340801,22.2757542236079,26.9031368205396,26.0042470200206,25.0050393593296
"O00232",29.437735513599,29.1311067745516,28.7726251831113,28.4877217614673,25.8471565856387,26.6811138592898,27.1429191881345,27.109495058243,37.2223466099551,38.201733968645,37.4843734684708,37.9980053123101,39.7269024486409,41.907844125605,41.4982803549109,41.8957201872132,35.9071038794453,34.5641891516028,35.4811570039875,36.4770637463523,38.7231234407502,36.439376917278,38.0096309386915,40.3489103275098,42.8503231233853,40.2892351704629,41.9611029533227,39.3648928279149,47.6788072489454,48.3927044896035,52.7296647692212,49.6564868132231
"O00233",30.7528153235214,31.403891391621,29.545143936721,29.2620307891543,33.0765166721745,28.8996878367206,30.3483975734497,32.9559714086446,31.5496519583214,33.969420088252,31.5133853736495,31.5161191687222,33.8276866713049,30.5237790385358,34.4555693560368,33.3341663661263,30.3139066472746,32.4747791777982,34.386790900125,33.4546241912048,36.354283133217,40.0031326285659,35.9594288944823,36.127887061329,33.4312061046516,34.1652009780251,38.7134026436769,34.1619278437205,36.8301882391039,46.5214056630273,42.5781066669877,44.6218474690269
