"","DPC_0h_1","DPC_0h_2","DPC_0h_3","DPC_0h_4","DPC_3h_1","DPC_3h_2","DPC_3h_3","DPC_3h_4","DPC_6h_1","DPC_6h_2","DPC_6h_3","DPC_6h_4","DPC_9h_1","DPC_9h_2","DPC_9h_3","DPC_9h_4","DPC_12h_1","DPC_12h_2","DPC_12h_3","DPC_12h_4","DPC_18h_1","DPC_18h_2","DPC_18h_3","DPC_18h_4","DPC_24h_1","DPC_24h_2","DPC_24h_3","DPC_24h_4","DPC_36h_1","DPC_36h_2","DPC_36h_3","DPC_36h_4"
"P07910",206.115874197588,206.385336405311,214.978073680636,211.63766307996,210.730819792627,197.984087681557,212.685957251968,218.188052312175,213.998570452571,220.066646312061,223.845263825697,234.680775617237,226.70774418619,241.627764079498,239.642724516697,242.363413779974,285.082470541137,291.424066308203,282.356346994416,296.599465259266,324.993359155127,336.522078184185,334.974323122231,331.215076727889,319.318517898236,364.68724118231,327.812747902853,332.978306999724,356.055299374634,336.774468329515,338.81216821914,339.621611180317
"P08243",16.5543873713422,18.6839880699251,16.5591795343053,17.8420172580138,17.8815933473427,17.6063018462042,18.5587720848301,17.9770114009403,24.2720710716918,24.9930519949,22.7348006893102,23.7542234800834,17.9279430915544,22.2052048293018,21.7498117032479,19.4592763055022,18.4464941585682,20.6796971297344,23.2429027489739,20.2514095867218,28.0289135912798,31.6547825543864,30.908701152528,28.8419863230555,25.2187184189504,25.580855019911,23.1687745565842,27.8984333751433,25.6329243719809,28.8992163451641,32.4354016998286,27.8608820914607
"P0DMV8",234.245030327079,233.009042819961,239.9614088878,237.879975490663,240.984902939654,238.501873328562,243.035582225409,240.676740084134,260.591136429301,262.716134175484,265.842656618577,274.835445972366,294.787959069236,307.467140149148,312.480201870974,307.591874798549,338.293625447947,360.195151562075,345.063512262864,330.191537584333,454.359058428163,433.125971606488,466.658554415969,446.677444653992,447.980195018621,449.726074087638,482.496424420377,454.081795843744,462.520060790977,447.930179730569,483.538194455811,475.472853513108
"P10809",31.827137503863,21.0542646814664,23.9582315391047,23.3510734923447,16.6126054184102,19.3336112514708,17.2686109154326,19.9958477976408,26.3330444136338,24.8598472544128,22.9193534807172,23.1463246328919,26.7170161334532,29.4685036720283,23.7497572895258,25.8342116937377,29.9175079393385,30.9691839321221,25.6548818080268,24.4947822459661,56.9370842001174,44.7129827689731,49.5863207671997,37.8768368686854,130.133755939715,154.432267442862,151.681544246554,144.502675261895,418.058746276079,465.681089933533,472.13389915768,460.598611289989
"P11940",43.4239238682227,50.0679615311514,49.4440452105467,50.292953966539,42.728433184633,50.1359623820836,48.5638235102414,50.8346630020057,62.6880280625943,66.8541677114459,67.4745260144361,71.4797797968947,64.5918291453695,68.949799476865,71.0071742388132,73.0594418164693,52.9935277610827,60.2199887194954,58.8885402951003,61.1882209121985,85.1454160627003,85.7402299357204,78.9915037958212,77.4403388942324,96.2116694414729,97.2969310198745,100.806607448135,96.159012011607,141.200656563995,152.838031408153,153.713565440285,147.319062938216
"P12268",42.8410497345569,44.0896318434801,49.0690360682946,43.9329957254629,44.2812186514172,43.8325769861996,45.2525215221489,45.0105218515888,53.7572386852941,54.8291304450675,54.1220727333029,57.1643773556296,60.9388520538484,56.7018317093821,57.5236975523844,59.6571740581238,58.7534479476247,61.6355056406805,60.2704534413109,63.5194030018243,85.1254696745632,81.1713760012727,90.4913183306079,88.9783750396271,137.868688857237,124.126509901423,125.882468329709,129.635259700683,175.920969312962,195.799869403283,207.546003127808,207.230955663426
"P13693",57.3211777491786,58.7471274847691,55.4770498574581,58.585021668416,55.4425649721697,53.0828590195767,63.0526792206584,54.307073212161,69.2658896873245,68.30148686832,64.9703530690859,60.6362719348953,73.2412931684875,75.9725355543601,80.3826434713936,82.0349214222453,84.5458984524328,91.560052180052,94.095805910354,88.3828068931674,114.334434728826,108.974850780542,110.997169368261,107.49708318582,117.195276881589,120.01639430191,125.688300437455,122.224475978734,146.27610538133,155.361573447817,154.516764232041,157.794895648347
"P18847",11.0046576504601,13.7923464682923,10.6065257140789,7.67517979432121,11.3888130970742,17.2999075168975,21.4018330967745,14.5964294905055,19.2507473199696,21.2714098517886,22.4982335138908,21.7315020300392,34.9352142120013,45.5155734713401,48.5270573586339,41.3019424108185,82.1127932061314,97.1663221960989,81.9364162375522,92.3643452947482,158.085150795784,166.395385653463,152.829563244671,160.900992759473,172.507921502691,177.406006772211,169.150829993687,166.342388461819,215.152306379993,208.214608948,219.529939117462,200.171657283124
"P21266",32.7640260033541,35.6479272718568,36.5436577316079,37.2534924537093,28.5880863487917,33.0064269344258,32.7893325871285,32.5571881142728,39.7172544462687,40.3158851404806,40.6873526778877,43.0735436304285,36.9155037292828,39.6631796319702,40.5449715890465,42.3786840613692,30.9463753338881,35.8174215187232,35.4087836576685,38.3618334953238,42.2930102584781,49.3871174992889,46.5175624732119,44.5183561900415,46.8997942179586,52.2392578552811,47.0946821213458,47.1925208777761,70.4770525250796,72.0375016935042,74.4693687532383,68.4376770551887
"P22087",110.955267381981,111.767566868378,115.955403965591,120.803381304296,120.74017714056,120.025410334264,131.195922405537,135.820078867427,111.806935486026,118.655722932172,116.685187288857,119.158108659175,116.807631381429,124.703755822087,127.527563480688,127.991923601177,139.270146014988,164.046096094576,150.336707359531,160.410950335793,180.980224620325,184.70044850005,190.776840914934,164.332103958343,166.305752754947,187.346874614497,176.600574666086,172.068846684502,171.505514608527,172.657942461438,197.903921527334,183.024424021314
"P23526",83.6638465098849,85.8531406527732,89.4721992974388,89.5362193866606,80.8494312968564,85.4405552966224,86.1376887855376,86.5013706768506,91.1391775779707,94.4568773828345,93.5526502030488,99.628885283261,103.924115848604,102.001907395852,100.389151580668,104.055623142415,99.71415543081,104.230264279004,105.253126235892,107.685229759363,111.929295096259,122.951674857157,119.928679375696,113.479000206393,106.955703819118,119.47849079994,113.239169695879,111.06192112949,141.77677321932,145.231945293795,154.905123744441,143.71758664273
"P24941",53.0904940558111,52.6752714642383,60.24736114522,51.7120420706845,55.5019870267029,49.8734604367528,54.6189614829155,56.9687525630403,55.4879610932052,49.4795100960075,55.3368545064152,56.5597545064514,61.2010715976758,63.5709397822401,60.5869913023959,60.9199744940088,67.9462444457168,71.4976675962089,67.6844023969677,69.4551358727404,94.7839423246239,86.7783458115979,88.8460438264383,90.7374097608824,107.107000571492,105.019545051277,105.273966394573,105.052318785337,108.145924368033,105.64361613694,117.706762069296,107.382448956629
"P26639",45.4141880633472,47.6980189022168,48.2262256080588,51.8115243696498,42.3634712696986,42.9710138640186,44.1856102838913,45.4264639935562,50.676307149742,52.1620343184896,53.8229031684742,55.8845639768802,49.4922089104564,50.9637898425129,48.6361583835094,48.6206519370629,41.7019026135901,45.7889577220923,45.2154959250027,46.3474856332924,46.5437223901162,49.3849354511489,48.7883902563711,47.1661178153998,54.3770736480003,54.6502198344443,56.0488260223658,53.1335731060278,76.8920701830165,78.4956017337554,72.8900847639442,76.5117474402599
"P27824",77.4151220645565,83.2174348550125,79.5585479151969,76.7929342283311,65.2449383798414,65.4299674257982,66.1143902110218,66.3227257908168,73.9483140922785,76.106309236787,78.6853159198855,80.2700061335419,75.3108189200288,75.3887042494339,76.7985996373302,74.1646018269929,68.2132270497565,68.3048188904176,77.953583136704,74.1096360775437,97.428322867379,88.1390451869256,99.2714958337141,89.4021495107858,130.93549676641,131.552893424281,132.385107201313,129.083306055329,236.841969340042,239.958132286895,235.487523309502,241.39379036497
"P28676",3.12224037028487,2.58388247509438,3.30714587280839,1.18589783076069,1.70238056488293,2.13790616009816,2.17445998313605,2.37246638618532,3.57159827450099,1.98334029166529,1.39998457626142,0.775159209987177,3.35605929789035,1.81565365702024,4.04316913564223,1.4657951787245,2.553857421581,2.5227761639488,1.94074318547879,3.01726538998274,3.33183491372215,3.09577958523584,3.58175657822521,2.58063263440289,2.30966833571824,5.01133549355779,2.52248564435448,3.98250329173697,4.65823749908811,2.15813349073016,4.56481502658864,2.65009103285581
"P30405",11.64057845723,10.6904764040771,13.5543152587964,29.4837766765482,12.1138652990823,37.7504399245841,16.8562943535029,23.6859567283336,13.7043401055733,21.7320942810361,15.7181700230192,19.6298764055704,22.0941952354415,18.8506457421418,14.1741318298633,13.6370505381814,12.6478780037847,12.0415033101593,24.2459627401927,11.8453302240563,15.9445325097081,19.8025426084369,26.3233776942562,17.9138489639847,83.250542419254,104.505249495049,109.231359680323,73.1553964444527,83.395271080416,57.6017863748697,58.5096855323085,97.3062104397988
"P31153",37.9326434725549,40.4982115845946,41.8755416438374,40.6956268073348,36.0921055985974,40.6193914986191,43.1040710548458,40.3609857194359,49.8354041693506,53.2379547558647,53.9839513380064,53.9357442203951,54.5045774100259,55.0577243487494,56.3091050596498,57.9909223908985,55.6385100456219,62.1615675433353,58.9706177336159,63.6604509836969,85.1774578931812,78.9307749232376,79.0865954795532,75.9405975653314,88.4382426880691,89.449595782679,84.8693875502546,85.6849891745958,92.1210125067283,90.5314956720078,95.7359259440066,90.5548124434877
"P31327",21.3828599169527,21.4805894318451,22.0456614977417,19.6538222792198,18.2256122466937,18.2012781872937,21.2104690553249,14.7060400132805,17.3585522071823,19.965377376265,18.9579929853467,17.6094221950484,18.265268810964,19.9068942705426,22.5450771221306,20.5092820917546,19.272244260921,28.9079344152847,20.3747394213323,25.187347118661,38.2029063242914,40.6987214756427,38.6096333100298,35.6577756388729,89.4154938533905,93.9123822886672,94.5892297647218,89.3227684490275,268.346733327273,266.321207798268,273.542535396912,278.717116049546
"P31947",58.3873125407075,58.5683260454709,52.7300485532332,58.8722664401124,48.9872369633706,49.2942959532223,49.786302455887,56.0863646584359,68.4622769102866,65.7533872068892,74.1832335076352,69.5955197512912,78.982602248761,71.1697878257776,76.1778584433297,73.3550422827863,75.1056246135858,59.2579468923299,55.4956198627086,54.1860014978279,104.663344211903,100.922842004308,108.21145612513,96.5004730102891,146.620953721768,154.48020970115,139.356231585235,118.948235528035,191.544225194273,178.209852021242,167.252299977445,170.08229112747
"P31948",59.2428221580779,57.9140736934496,59.773863529866,61.0512039652574,57.6910580780448,60.7216893069792,62.0016169264373,63.4261596667204,63.1386870220717,64.1376052061084,65.7747260730792,67.6746518263939,65.7031475058331,69.0523861697108,69.8637054738347,70.7750327051945,62.8419163268825,70.6141687406115,66.7173030623327,71.5268954421223,68.0276625022254,73.6769365559148,69.6707788754617,65.5946982144049,63.9694337449538,69.3019103500658,68.6174904483977,62.8772395328433,80.5780407579502,87.0149718999895,84.5563242069085,83.0935171546958
"P32119",281.350848095526,285.921940645216,291.780919951596,325.416830852368,265.569744713107,266.959348080227,272.509623313747,312.150647276079,279.293484895589,283.798658872852,286.566585326661,309.351496539504,278.245847971352,294.442253020171,274.750552371395,309.994684058046,298.703307375771,312.658352222213,312.324968479706,306.682817852997,431.056732530653,491.139534997779,394.343856915797,422.941709796813,518.276520110719,650.451640649396,583.412498494652,550.716305956649,740.279618100467,744.294129204605,786.020986739366,750.306197928845
"P33993",91.8055849148365,92.4349775934353,95.2230215493685,95.2515642393677,99.7231503925601,102.641953348852,106.861212485609,107.246923698253,103.332426525448,105.512560787585,105.362880227696,108.142250831145,103.762306224302,108.155126254293,110.653635992991,109.622124078903,127.113314049172,136.836915373385,132.382741706141,136.115251730156,147.190534459723,149.867557632256,152.556191192106,150.164649413085,149.575363222867,158.003649222526,158.06885951706,153.701638447213,145.481383350712,140.470086838686,156.114984963746,151.957842614532
"P42704",21.3345645708609,24.9513815838013,24.7849125702981,26.2130474551394,21.4284081316301,23.1722138454959,25.7644149610114,24.580928803039,25.7837630110537,26.8613717065303,31.0779541457457,32.0610180333064,24.7393040605031,27.9456272144989,31.8299854796126,26.0891418799522,29.8131088763721,32.246695896211,20.6528198022652,24.6055695596375,21.8769172399018,34.9794616695207,36.3362418635189,42.6306728385273,76.2436343038744,94.5524775758482,92.5529443692077,95.7710644226389,225.568917115639,197.700940790379,219.694546503111,221.40045706164
"P45880",16.9135666684025,22.7894188471183,20.2863283646098,20.6233632690864,16.8572396890834,16.7312029814703,18.6999264917111,10.507515909056,16.9165848596111,16.3417723993426,20.7891937450261,16.5713807071337,20.0751963654426,22.1602615807406,19.849903226311,16.2951905814624,11.6159561684692,21.9368644399522,15.0645704147629,22.6419454786352,25.2639486921409,22.663776673744,25.6467291037292,25.6097583121876,46.3330302278809,38.4015850736838,47.304941197133,50.6049164222575,126.011863017995,132.118327588593,158.995301364491,146.151496851335
"P48449",0.505183523124803,0.835935683113452,3.96263591609682,1.42064452186335,1.73159809060852,2.75846688680965,5.50025888367452,2.01709274154819,2.03469842321695,3.61371764509004,3.13438734484407,3.32127415378303,4.33020774688965,1.88388650910275,4.84454229892787,1.34308741554279,0.316232198152217,5.30587699409203,2.50407439393372,5.01196445337926,6.70082124645661,3.31987071160835,6.35042233866916,3.00954895494941,2.98008559720391,6.46595433833941,3.25467639416983,5.13848688369326,5.58151994081651,2.58588476357597,5.46958055761876,3.17535029991342
"P48643",65.6155971172765,65.6056863628513,68.0865047537166,67.5300405626858,64.8851841949134,67.3391675431492,69.2321445392213,70.0429274885413,77.9535538543359,81.2841451503917,79.2049393096118,82.3867867062006,81.9724998082956,86.8826171757161,89.4570620433904,87.6076770080091,77.7281323315704,84.2498357669415,77.7122127280683,84.7184830743173,91.1576793697501,96.5854066161919,98.2296405570104,87.9075146402162,85.168716987695,97.54724615904,95.4893528639994,87.9993738038164,117.191276759128,121.7515998742,126.133373432174,122.266784287455
"P50402",139.837771463788,149.128708563017,152.999448277195,150.004046644844,160.526246323427,159.142627898208,167.231041683701,169.400370610882,130.400003711945,138.016980251165,139.264823400221,145.673069743211,135.644423602206,141.969910579711,146.611570946581,151.380905211508,153.924635713859,171.351837928408,171.911115570741,172.168488550253,188.656634641624,202.316258542348,204.795021655766,181.93718591912,185.883583063402,211.424129112765,204.588590946882,183.797501175926,204.447383119911,221.992633541023,241.515980077514,232.928463646973
"P50750",47.9269818633102,42.4815974596088,48.5700606837766,44.2485890333504,45.0062177280489,47.0894415130187,47.1646362529746,51.0700171594362,46.5945406510764,53.1260933176935,54.5486970466331,52.0469241820199,65.3747982002288,69.5553600967082,67.4024922798335,68.2459829278947,96.2161366577347,104.761130837275,95.5094235600927,99.1605477987208,127.728838701845,135.743354157565,139.292101461779,126.617357160368,144.423422158695,149.565206476025,140.603316275966,144.433965113636,131.418531996594,128.201941877147,134.58383632404,130.772097027972
"P50990",81.6321494917833,85.4773188344643,85.3052018109395,87.3773161278607,76.1997505575821,76.6576728887021,79.4454210707498,82.6259017228291,96.3779577268027,95.443971647836,97.699338050873,100.790766040158,95.2915280673771,98.3444215890719,101.094843891232,100.58174563653,78.7806862475126,85.144985560595,82.9148922263346,87.3570922450786,97.6601036780642,102.788262923642,106.683702365249,98.2869543044476,98.9679520402742,110.962463142533,103.131054175889,101.463586202524,150.953084672676,149.447249577748,155.873671547342,140.607209640404
"P52298",26.7795299315184,26.3612372580087,27.2182431669988,30.6367438440857,32.3610222938315,29.8392196567139,31.9186821062843,33.2893689074628,29.1434972840015,30.3318809625309,29.8813407580662,31.1956676029431,31.9052704908815,34.2696872303631,34.1461544878415,34.4939403054213,31.9033049892729,28.3103340600639,29.4453655970982,35.2753477896834,35.7179478814144,39.9039500024353,38.4100478373622,36.6370312436973,36.6154434783044,42.647294715968,37.7192880757476,35.4621334789103,35.6294670814104,36.7966437431317,37.2811734421785,35.9786235627332
"P53597",17.4978921293474,21.9499156468459,85.4884685477521,78.7359182379782,19.7037696116311,57.1003636955006,14.5790609131293,38.9010377074515,79.3700706225491,22.8546147330659,16.8623471909833,11.7348993930044,17.5941283576728,27.1116914134771,35.9687957730999,11.0313021376944,12.2023862063833,22.2677153504985,11.1926957685019,23.8596726163073,117.112887641681,92.6210736079116,106.323884608458,91.433905377025,418.107426125763,459.987944433151,436.531471704253,423.165978340696,335.340242227012,72.090002952503,543.653634600261,526.676796095051
"P54819",14.7997065785309,14.499965540189,13.2711992795169,19.2515522980742,13.0343657909412,22.6092951837446,11.7893409204699,19.0843219636857,11.0935762401212,9.67572460147252,18.1072187804517,16.3511199015399,8.33542934848269,15.1200194008934,12.3094797964369,31.0993327035309,27.9915535625675,45.7875288682035,30.8257252908184,24.7824724676263,70.8510479643455,83.4348267975266,65.1449779637246,61.1819436931073,88.2230962203651,104.296929778519,96.3272164712099,81.8850736536892,98.647974759381,114.180466794549,104.42842809785,107.952779618194
"P57737",19.2470042735806,18.2026126505556,17.5795914239802,18.8897180750864,16.2964204574024,17.7368946927552,17.8438933114857,16.6493321406392,20.8011034712825,19.435498625014,18.7694321800999,17.7392357644508,19.9992350963598,20.1343465968896,19.1421425572037,17.0646722100584,21.5115127844753,21.516857725966,20.0692677930677,17.7081852918824,18.093944431827,17.2352400140495,22.3277649947904,19.2105388772617,21.8285496481092,24.2256166546623,24.528470938607,22.2748219254344,25.1656836528432,22.7770105151203,24.2422988769284,26.3742548128563
"P61221",61.1293203868921,64.5627581469228,65.3478506775543,62.4465005372368,51.7614013647073,53.3372728271422,54.6379452328264,55.406596587442,61.692165232084,62.2890823266661,62.6264288955237,62.8178591085262,72.2361241460023,72.9539085123955,75.6165029689625,69.8967843622621,79.5989255824426,84.5202752538034,83.1711709117491,89.2543203098606,103.88542977194,100.574655929653,103.681992203692,106.811309517981,121.675581992108,129.643160205823,115.24028454102,118.393850821992,140.08188378241,143.796962378859,136.51675180458,143.060854384185
"P61981",365.320631863208,352.725022221334,366.794853398121,353.223310240047,354.794550572984,358.080974415286,383.431818815486,389.50935430979,391.903282631583,406.758390563439,409.250034160471,420.855070073565,410.161449920013,417.7596154689,428.650167840478,431.367127818699,422.59449272902,498.23218797125,463.375346669417,459.464620073216,564.142023264478,605.406324954774,575.686417540054,531.726514857979,541.138661684478,599.165115077841,600.269781438932,575.038905776063,626.0044897668,675.664752012867,734.938253503976,704.708929734411
"P62633",324.694935689126,333.542135112097,347.643017987499,338.880359293321,354.042544887435,339.625839111659,357.123765292407,352.684066685561,318.487554152276,326.608090020797,336.751718170681,346.032405699849,386.214794081133,390.53794511748,412.70017007928,404.283256961424,391.304368743522,517.888400522132,533.920680321995,519.191659468921,546.103982681471,576.724268075283,575.121479651952,540.985612493927,525.812229664004,593.7030273547,608.59780537045,574.611221497486,574.879536472361,573.051397754377,605.174862709277,611.77130835628
"P67809",109.922981061315,117.64481099726,117.641513756586,112.836453529176,100.903723689526,126.293070125241,124.160347859816,120.708167127619,148.349560237325,154.887683828272,170.654858936362,163.392234652272,142.654315051956,158.154010258831,158.415008366159,172.371133230741,110.939658189154,156.752352692701,151.383408594847,146.559144717836,245.757240156216,245.525672817,244.219309915677,231.839147556431,295.266089670471,296.534512115191,316.889721764132,269.87654885395,406.187731487835,388.044043017848,384.848257128258,419.71328544464
"Q00839",185.584980185066,178.568624143608,191.310949532365,191.335060149266,186.905901614924,190.32271123056,195.593270352623,192.682307388096,197.761860194029,204.360127622836,210.074029469674,221.145817786353,217.462900707906,218.617148226647,223.40637048945,225.7812206243,255.566081439638,277.452680624526,259.158815999708,270.763722805346,317.730884062413,333.647267707921,316.096157427522,303.630058406357,310.684344922777,343.651019708787,320.469373347187,305.674161890684,306.689256765749,317.05824007729,324.492187004365,306.91698624559
"Q02790",38.5968693603413,40.5796408600684,41.5090605138847,40.9858255008771,35.5960486186374,37.2162325190153,38.1662743488961,38.4477330866358,41.7104208111764,42.4898640585721,45.9907061830551,47.1968739744452,41.4879366305359,45.668197554097,45.443171242003,46.9298347979399,37.2679420845035,42.260941474443,42.1259856217762,42.9713283876274,45.9155249939459,48.4488018978586,46.6025618823291,45.7105885837482,47.088895579183,51.8641394470091,46.3770711130749,47.8052301161649,62.1260188738446,65.2490830888077,63.7812630244879,61.8694448921517
"Q04917",34.5644045418505,33.5962240590188,35.3904452184165,33.7215372570605,32.7073539229342,35.1804989927252,36.1405156879662,35.6351261183089,36.8576392286338,37.5463730925047,39.4091368830702,39.1044547629108,39.274106223415,44.0585449870146,42.0454139030269,42.9616363468246,48.5840840129696,53.3844695483107,44.7979214323994,45.5524587924941,62.1536841638325,65.1431874835752,54.2728350931752,64.4121606894338,69.1416726774582,69.4608080046706,76.0726527120543,57.5622347129379,86.6197532433107,88.4202560987153,82.669081530484,85.5098950883333
"Q06830",497.841043146514,494.410493580685,510.260599322969,516.052351985174,480.205275219889,478.240089626259,511.448173164969,524.57351724261,490.324286955679,528.225958496895,518.196718143629,552.104568810939,522.962354070335,533.375447139355,544.307965123735,555.859753899725,521.564436496371,567.235362185027,543.994726377505,545.44661044748,789.657731035252,851.159974420038,773.207357424732,784.343639006437,1031.60415124798,1156.81294615968,1105.11669350391,1035.92628075015,1324.12859921323,1391.63939795881,1455.66228949421,1347.97900719831
"Q13310",38.9799511295357,42.0714916313665,39.6399710250747,38.1513121011987,36.0002816158498,35.5504316344785,35.299892321946,36.3493043395418,51.6840734908954,60.8520782539802,54.7982850749652,62.0839612218683,54.2842674798476,57.0794909948201,60.2998395881316,54.4979222252706,34.0639376948711,38.1999757372871,36.4169445368958,47.5367731778497,45.4566533177611,49.1112253947942,59.2526077139902,44.174766730504,57.9985833635766,74.2061731759171,61.1820944574997,57.4163525273715,121.549567647348,147.411395974286,133.010238386174,125.379628095158
"Q14315",41.107919660587,41.5560919437337,42.2321253182326,41.7855430095992,42.9875751136573,45.0296909889539,44.2696722343031,46.044428534086,39.0227068784947,39.5620353721303,39.6233472593794,40.688759372535,40.6956775704633,41.3792244679757,41.3157562049008,42.7732503302857,39.9592487003791,45.8488865543438,46.2461824194093,45.8540555415855,43.2636587989686,46.0631055282388,46.2647920658216,44.6847996369484,47.8282698669398,47.1121986217592,47.3347499234862,45.944687303538,49.5831379170773,50.8436439809019,51.4666962983458,52.5795158685925
